Id,Codigo,Descricao,Ativo,Unid,Custo,Preco,Estoque
3b7de209-82a3-4f50-999b-6c069fa5a707,7891435094312,DISJUNTOR DIN BRANCO 1X25A TR3KA CURVA C TRAMO,1,UN,"7,3533","13,6036",0
3c3b74c6-4805-4a99-b796-24741a74e6f8,7893401194613,DISJUNTOR DIN BRANCO 1X32A CURVA C STECK,1,UN,"6,34","11,412",2
765a2f0b-b07c-4088-a1aa-b7a2cc754320,7891435966367,DISJUNTOR DIN BRANCO 1X32A TDJ3 CURVA C TRAMO,1,UN,"7,37","13,6345",2
8eba19f3-bb0a-4b39-88d0-d582199610cd,7891435094329,DISJUNTOR DIN BRANCO 1X32A TR3KA CURVA C TRAMO,1,UN,"6,8","13,6",0
b7dffea9-2844-4322-b637-2549e9f449a8,7890428123527,DISJUNTOR DIN BRANCO 1X40A CURVA C MARGIRIUS,1,UN,"11,71","17,565",0
1e217151-303a-487e-8e06-c56459618dac,7893401194620,DISJUNTOR DIN BRANCO 1X40A CURVA C STECK,1,UN,"7,3137","13,1647",2
6cc33561-439a-4f0d-a18c-f4386849ef93,7891435966374,DISJUNTOR DIN BRANCO 1X40A TDJ3 CURVA C TRAMO,1,UN,"9,225","17,0662",0
7125c316-4dc4-4efd-8b24-3444a6b0ab0f,7891435964318,DISJUNTOR DIN BRANCO 1X40A TDJ6 CURVA C TRAMO,1,UN,"15,93","22,302",0
771e77a4-d969-49d8-9f84-426173c021ef,7891435094336,DISJUNTOR DIN BRANCO 1X40A TR3KA CURVA C TRAMO,1,UN,"8,31","16,65",0
a4be0b22-6734-4c11-b064-ea66c411db5c,7893401194637,DISJUNTOR DIN BRANCO 1X50A CURVA C STECK,1,UN,"7,55","13,59",3
e9057ee6-5b71-4def-967e-fd8001535dca,7891435966381,DISJUNTOR DIN BRANCO 1X50A TDJ3 CURVA C TRAMO,1,UN,"7,26","13,431",0
521f13eb-64d1-4a97-bce3-76b850bb1607,7893401194644,DISJUNTOR DIN BRANCO 1X63A CURVA C STECK,1,UN,"8,74","15,732",1
c3a6b743-965c-46a5-8fbf-057b6292a3d1,7891435094350,DISJUNTOR DIN BRANCO 1X63A TR3KA CURVA C TRAMO,1,UN,"8,1","14,58",1
f0ce34e7-a4f1-4d44-b795-b141890bfd22,7893401194699,DISJUNTOR DIN BRANCO 2X10A CURVA C STECK,1,UN,"20,78","37,404",1
69a2e63d-edff-4ab4-9389-bf6a8ecf54d8,7893401194712,DISJUNTOR DIN BRANCO 2X16A CURVA C STECK,1,UN,"23,9133","43,0439",2
4e0ac0d1-d89b-407a-b541-59b9332bab64,7891435966442,DISJUNTOR DIN BRANCO 2X16A TDJ3 CURVA C TRAMO,1,UN,"20,39","37,7215",2
d3baaaa9-f655-4547-8c38-2e34175997ce,7891435094541,DISJUNTOR DIN BRANCO 2X16A TR3KA CURVA C TRAMO,1,UN,"23,84","42,95",0
11b94d9a-e3f5-4aaf-83ce-1148b643a4cf,7890428123619,DISJUNTOR DIN BRANCO 2X20A CURVA C MARGIRIUS,1,UN,"26,2","47,16",0
36fdcacc-647f-424d-b73e-d8d69f9dcefa,7893401194729,DISJUNTOR DIN BRANCO 2X20A CURVA C STECK,1,UN,"23,835","42,903",5
3c60a602-15b7-4981-bc70-1c18844cd7c6,7891435966459,DISJUNTOR DIN BRANCO 2X20A TDJ3 CURVA C TRAMO,1,UN,"21,79","40,3115",0
645b8cc9-4dc1-4b3f-851b-6edda051e32d,7891435094558,DISJUNTOR DIN BRANCO 2X20A TR3KA CURVA C TRAMO,1,UN,"20,39","37,7215",3
a1d84fc3-4a32-4199-a629-15daeb4ff27b,7893401198277,DISJUNTOR DIN BRANCO 2X25A CURVA C STECK,1,UN,"20,78","37,404",3
0518a3a2-e38b-45df-8dcd-230a8dcf523c,7891435966466,DISJUNTOR DIN BRANCO 2X25A TDJ3 CURVA C TRAMO,1,UN,"23,935","44,2798",2
4dca9538-8ea8-46b3-bfb3-70f0886e6c53,7891435094565,DISJUNTOR DIN BRANCO 2X25A TR3KA CURVA C TRAMO,1,UN,"24,61","44,3",0
b6c62818-5bcc-4e9b-b035-8d56e41c068a,7893401194736,DISJUNTOR DIN BRANCO 2X32A CURVA C STECK,1,UN,"23,8367","42,9061",4
ea08d2e5-b8ac-428d-9570-da2acc911a8c,7892327521879,DISJUNTOR DIN BRANCO 2X32A TDJ3 CURVA C SOPRANO,1,UN,"22,03","40,7555",0
c483ec59-c0ef-46e4-92b0-28047666d82d,7891435966695,DISJUNTOR DIN BRANCO 2X32A TDJ3 CURVA C TRAMO,1,UN,"26,24","48,544",2
19f25173-0f26-40f7-80a1-67cc4a50df2f,7891435094572,DISJUNTOR DIN BRANCO 2X32A TR3KA CURVA C TRAMO,1,UN,"22,98","41,36",0
6eb44127-2965-45dc-849a-0828ae953458,7890428123640,DISJUNTOR DIN BRANCO 2X40A CURVA C MARGIRIUS,1,UN,"28,45","51,21",0
0f3886c0-548c-4af5-95e6-81d720c3ca2e,7893401194743,DISJUNTOR DIN BRANCO 2X40A CURVA C STECK,1,UN,"26,57","47,826",3
2595c80c-bfc5-4674-b498-d4ea4d9b272f,7891435966701,DISJUNTOR DIN BRANCO 2X40A TDJ3 CURVA C TRAMO,1,UN,"22,52","40,54",0
b06652d2-9b28-4a84-a928-99e7d44de78a,7891435094589,DISJUNTOR DIN BRANCO 2X40A TR3KA CURVA C TRAMO,1,UN,"26,24","48,544",17
562d80af-52b0-4d62-a722-07ef36718e7b,7890428123657,DISJUNTOR DIN BRANCO 2X50A CURVA C MARGIRIUS,1,UN,"26,83","42,928",0
355f9e27-357a-4219-b619-d40575c2c687,7893401194750,DISJUNTOR DIN BRANCO 2X50A CURVA C STECK,1,UN,"26,53","47,754",4
582bcebd-ac65-4c13-a235-8213ef380d96,7891435966718,DISJUNTOR DIN BRANCO 2X50A TDJ3 CURVA C TRAMO,1,UN,"26,475","48,9788",2
0a7c8e93-7ec1-44c4-a507-88b94631b43a,7891435094596,DISJUNTOR DIN BRANCO 2X50A TR3KA CURVA C TRAMO,1,UN,"24,61","45,2",0
a0263d73-0e0b-4198-ad7d-f9afb32d5686,7893401194767,DISJUNTOR DIN BRANCO 2X63A CURVA C STECK,1,UN,"41,94","75,492",1
6949a86f-2cf7-45c4-be3c-841356f59fb6,7891435966725,DISJUNTOR DIN BRANCO 2X63A TDJ3 CURVA C TRAMO,1,UN,"21,99","39,582",1
bf99e4cc-b12d-4d8c-9c65-5e096a3ead6c,7891435967272,DISJUNTOR DIN BRANCO 3X40A TDJ3 CURVA C TRAMO,1,UN,"36,285","67,1272",2
ec435dbb-4e8c-44ff-acce-e11c69daf085,7890428123817,DISJUNTOR DIN BRANCO 3X50A CURVA C MARGIRIUS,1,UN,"41,9","67,04",0
29441c23-bc10-4d18-b555-01b5a8f1c1a4,7893401194842,DISJUNTOR DIN BRANCO 3X50A CURVA C STECK,1,UN,"30,605","55,089",2
cfadf659-a97b-4e22-9fb2-692a49e19d47,7891435967289,DISJUNTOR DIN BRANCO 3X50A TDJ3 CURVA C TRAMO,1,UN,"34,105","63,0942",3
30a52a42-82f2-47b6-9c14-fab453002cf0,7891435094824,DISJUNTOR DIN BRANCO 3X50A TR3KA CURVA C TRAMO,1,UN,"35,39","64,9",0
d9b8eca8-7448-459b-88da-f8394df25296,7893401194859,DISJUNTOR DIN BRANCO 3X63A TDJ3 CURVA C STECK,1,UN,"42,37","76,266",1
52afecf7-627b-4d72-8e51-203ed68593bd,7891435967296,DISJUNTOR DIN BRANCO 3X63A TDJ3 CURVA C TRAMO,1,UN,"36,285","67,1272",1
e05d6940-ae5e-4828-8a7d-23dafd6df070,7893401169833,DISJUNTOR DIN BRANCO 3X70A CURVA C STECK,1,UN,"59,94","107,892",1
a7ecdfda-1664-491d-804c-0f569f0cb397,7892327509938,DISJUNTOR NEMA PRETO 1X15A SOPRANO,1,UN,"9,18","16,524",1
b9587cf6-cd73-49a3-9319-74902161cdba,7892327509174,DISJUNTOR NEMA PRETO 1X30A SOPRANO,1,UN,"13,04","23,472",1
84d1957f-91cc-4eb2-bd47-1994b9a4b9ef,7892327509198,DISJUNTOR NEMA PRETO 1X40A SOPRANO,1,UN,"20,18","36,324",2
474ece56-5623-4a54-9b9e-9ed63d09de7d,7892327509266,DISJUNTOR NEMA PRETO 1X50A SOPRANO,1,UN,"20,18","36,324",2
01087695-ed61-48af-8f79-cd52e4a42b47,7892327505633,DISJUNTOR NEMA PRETO 2X20A SOPRANO,1,UN,"51,1","91,98",1
13da8c62-eeeb-48a5-a0bd-5d20ce695a94,7892327509280,DISJUNTOR NEMA PRETO 2X40A SOPRANO,1,UN,"65,1","117,18",1
81f34a27-08a7-4752-a280-3ecdc88a1abe,7892327509396,DISJUNTOR NEMA PRETO 2X50A SOPRANO,1,UN,"60,37","108,67",1
d8a17d3e-2c1b-40fd-9813-ce87e18deb63,7892327506548,DISJUNTOR NEMA PRETO 3X100A SOPRANO,1,UN,"89,76","161,568",1
fd5d875a-2f83-4327-a807-bf9a7d472407,7892327505688,DISJUNTOR NEMA PRETO 3X50A SOPRANO,1,UN,"72,35","130,23",1
0cbc1aec-c2c9-4e3d-8038-4818372d0205,7894203013515,DISPLAY PLACA F4 VERTICAL 129X45CM,1,UN,"136,53","137,8953",1
8384cfaa-5327-445f-9db8-a96ed1a420f2,7898434090666,DISPLAY REGUA LINHA ARIA MI,1,UN,"212,8","214,928",1
dddd40c8-a3a4-4d54-b87a-63b60105396d,7893401333647,DISPOSITIVO DPS 20KA STECK 275V DPS20275V,1,UN,"42,75","76,95",1
5bdf422e-764d-4639-9f00-b7576b70ae26,7893401336389,DISPOSITIVO DPS 40KA STECK 275V DPS40275V,1,UN,"55,567","100,0206",3
dabdb54a-52fc-4c49-90df-700ca400a5b0,3606480586750,DISPOSITIVO DPS 45KA SCHNEIDER EASY9  EZ9L33145,1,UN,"63,91","115,038",1
a9f0c93a-35ee-4c02-8b44-fab0afa94979,7898586131798,DIVISOR BAIXA CABO COAXIAL 2 SAÍDAS 5-900MHZ FOXLU,1,UN,"4,11","10,3",4
dd26d7cc-b92d-436f-86d0-892a0661c080,7898566200308,DIVISOR BAIXA CABO COAXIAL 3 SAÍDAS 5-1000MHZ STOR,1,UN,"4,79","11,975",2
cc63b360-5c32-4cdb-989e-55978f767147,7893853434046,DOBRADICA DE LEME ZINC BR 10CM 23404/43404 LOTH,1,UN,"8,1","16,2",6
388de20f-5045-4b9f-b058-b4a319315126,7893853434060,DOBRADICA DE LEME ZINC BR 15CM 23406/43406 LOTH,1,UN,"8,32","18,304",2
c67de6f7-a20e-43d2-917c-3310bea7503c,7899817055876,DOBRADICA PORTA ARMÁRIO 26MM,1,UN,"6,3","12,6",0
5d444f83-57f9-465b-9f60-4bc83bc3ffd6,7893853454082,DOBRADIÇA DE LEME ZINC BR 20CM 23408/45408 LOTH,1,UN,"9,417","20,7174",4
7d22babc-0c96-4098-b149-586fd763d7c9,7893853535217,DOBRADIÇA P/SOLTO REAL,1,UN,"1,4","3,51",0
e345fad9-8501-453f-907a-31efce375fe3,7893853535163,"DOBRADIÇA P/SOLTO REAL BICR 1,5"" 35015/55015 LOTH",1,UN,"0,9413","2,8239",15
d02fa215-9a86-47a9-b2a9-caa8c8ca61e9,7893853435210,"DOBRADIÇA P/SOLTO REAL BICR 2"" 35020/55020 LOTH",1,UN,"0,974","3,409",24
7114a1a9-708d-4d0b-ac06-aba260cfd96e,7893853050208,"DOBRADIÇA P/SOLTO REAL POLIDO 2"" 5020/15020 LOTH",1,UN,"0,8412","1,6824",10
2993d331-e00b-4e20-92eb-a14ec76b2ad8,7893853050253,"DOBRADIÇA P/SOLTO REAL POLIDO 2,5"" 5025/15024 LOTH",1,UN,"1,1417","2,2834",0
5ffbb603-fef3-41cb-86ce-c4a5d50019a4,7893853050307,"DOBRADIÇA P/SOLTO REAL POLIDO 3"" 5030/15030 LOTH",1,UN,"1,3121","2,6242",0
d76712ba-056e-4c45-a518-cd7837a0bb8c,7893853050352,"DOBRADIÇA P/SOLTO REAL POLIDO 3,5"" 5035/15035 LOTH",1,UN,"2,0529","4,1058",0
0e30cc06-ed9c-4541-9b2c-efc2f2a4bfb6,27893853250152,"DOBRADIÇA P/SOLTO REAL ZB 1,5"" 25015/45015 LOTH",1,UN,"0,56","2,5",20
e1954541-42b7-44da-82fc-afbb0db56b76,7893853435265,"DOBRADIÇA P/SOLTO REAL ZB 2,5"" 25025/45024 LOTH",1,UN,"1,214","3,035",12
050ba721-7b2e-4c4b-9d4c-4f5b121b9bfa,27893853250305,"DOBRADIÇA P/SOLTO REAL ZB 3"" 25030/45030 LOTH",1,UN,"1,47","4,41",16
eeefb8ee-e280-4b57-ae8a-eb408da291e5,7893853435364,"DOBRADIÇA P/SOLTO REAL ZB 3,5"" 25035/45035 LOTH",1,UN,"2,1","6,3",37
7fa403a6-3925-4fc8-9649-aa438ecc810e,7893853435425,"DOBRADIÇA P/SOLTO REAL ZB 4"" 25040/45041 LOTH",1,UN,"4,2862","9,4296",11
738412f4-b1d5-4b95-b7a3-985cab487d70,7893853084029,"DOBRADIÇA RET P/BOLA OURO VE 3X2,5"" 8325/8401 LOTH",1,UN,"6,49","13,0001",0
aeac82fa-5ac2-44da-967c-942ce2f7d232,7897079082395,DRIVER PAINEL LED 18W BIV CONECTOR REDONDO TASCH,1,UN,"13,43","24,174",2
c9e6ad54-e570-4161-96d9-7edb685440c2,7897079082401,DRIVER PAINEL LED 24W BIV CONECTOR REDONDO TASCH,1,UN,15,27,2
4f39d8aa-f76b-4890-9146-7d8f6f15c2ca,7898693290029,DRIVER PAINEL LED ATÉ 24W BIV CONECTOR REDONDO,1,UN,"12,294","22,1292",5
325b4162-f228-48df-9f54-9cbfd8d99343,7899961001460,DRIVER PAINEL LED ATÉ 36W BIV CONECTOR REDONDO,1,UN,"29,87","47,79",0
73292d19-ad86-4af3-a36f-cb4af9f59ab8,7898192564430,DUCHA ENERBRAS ENERDUCHA UP 4T 127V 5500W,1,UN,"43,47",70,2
b5a0196e-e73b-4a58-ba30-cd2502c8a0a4,7898192564454,DUCHA ENERBRAS ENERDUCHA UP 4T 220V 6800W,1,UN,"43,47",70,4
ff9e6d61-ca01-4d70-8bee-66bd0c44f8c7,7898538961275,DUCHA HIG COMP PVC BR/CR ALPHA,1,UN,"37,21","66,98",0
8c9ebc54-311d-4ac2-9b1d-0365a26ebd35,7897210402570,DUCHA HIG COMP PVC BR/CR BLUKIT,1,UN,"65,68","118,22",1
ff1d0586-b8b8-462b-a4af-0484229b49e3,7908691543031,DUCHA HIG COMPL METAL CR GAT PVC CR LG 1888,1,UN,"51,41","92,54",1
27f4e510-b003-47b6-a5b3-416a2efb0890,7898502138160,DUCHA HIG COMPL METAL CR/GAT PVC BR SOFT LG 1885,1,UN,"42,15","75,87",2
2404cb08-f137-4b4a-9d63-3eb5d29f9ff6,7898616976320,DUCHA HIG COMPL METAL CR/GAT PVC CR SOFT LG 1885,1,UN,"42,15","75,87",1
cbd92d89-9032-4011-aa7a-fb20d754b253,7898668360894,DUCHA HIG COMPL PVC BR HERC,1,UN,"32,91","65,9",0
e7b99241-3306-481b-9254-d6e51d4ed13c,7895099806120,DUCHA HIG COMPL PVC BR/CR HIDRO,1,UN,"37,21","66,98",0
d16d41ef-a0b0-4390-8f04-8d6bae888b7c,7896697803702,DUCHA HIG ELÉTRICA SINTEX SALÃO 127V 4400W,1,UN,"117,89","188,62",2
ce9a30c1-c845-44c5-af39-a4411c6fb73b,7896697803696,DUCHA HIG ELÉTRICA SINTEX SALÃO 220V 4400W,1,UN,"104,16","166,66",3
9db85004-5983-4c20-bb6e-4145a2f1ad5b,7898668360887,DUCHA HIGIÊNICA COMPLETA CR PVC HERC,1,UN,"43,37","78,1",0
f7f47991-9703-46a3-b381-2c33120d1d62,7895099805697,DUCHA HIGIÊNICA CROMADA HIDRO,1,UN,"40,88","73,584",0
043c7bd6-6980-45d4-8698-e3c4e48697c0,7896451834461,DUCHA HIGIÊNICA ELÉTRICA LORENZETTI 220V 5500W,1,UN,"226,63","362,6",0
4230c818-812a-4472-9fd2-b764c87aa66d,7896650402300,DUCHA HYDRA FIT ELETR 220V 6800W PRETA,1,UN,"134,51","221,9415",0
d73b9e8e-065e-4c47-a5bb-c6f4b00f1d59,7891071402106,DUCHA HYDRA GORDUCHA 3T 127V 5400W BRANCA,1,UN,"35,9","59,5",0
e169e5cb-be23-4e6c-9db7-1fa5865ad426,7908649631933,DUCHA HYDRA GORDUCHA 4T 127V 5450W BRANCA,1,UN,"42,52","70,158",2
fb56b368-479f-4845-9d0c-95d3f68ea1df,7908649631940,DUCHA HYDRA GORDUCHA 4T 220V 5700W BRANCA,1,UN,"48,0533","79,2879",4
d31b64f3-1ae2-4bda-a1a3-c8a1384f93fc,7896650400788,DUCHA HYDRA ND ELETR 127V 5500W BRANCA,1,UN,"93,94","169,36",3
3a909c8e-ea39-4fba-b3f8-5fd9adad4b8a,7908649632138,DUCHA HYDRA ND ELETR 220V 7700W BRANCA,1,UN,"102,64","169,356",2
82487fb2-eeb7-4916-b00e-7a01bafff583,7908649632176,DUCHA HYDRA OPTIMA ELETR 127V 5500W BRANCA,1,UN,"127,46","204,75",1
ea5269c9-bf6d-4f16-a793-4aea3d2dc7b8,7908649632183,DUCHA HYDRA OPTIMA ELETR 220V 7700W BRANCA,1,UN,"124,09","204,7485",1
4dd98644-7c79-4b9a-9d16-8b73e12125b9,7896650402034,DUCHA HYDRA OPTIMA MULT 8T 220V 6800W BRANCA,1,UN,1,"1,8",0
d525e1ee-9d23-4a78-b97d-7ab64871eb64,7896650401204,DUCHA HYDRA SPOT 8T 220V 6800W BRANCA,1,UN,"83,53",115,0
8fa7e0ea-5da2-4ca6-9f36-9dbfa1df1828,7896650401211,DUCHA HYDRA SPOT 8T MULT 127V 5500W BRANCA,1,UN,"67,29",115,0
6527c8d4-3cb0-48b7-bf9e-5c8314d48d8a,7891071012107,DUCHA HYDRA SS 3T 127V 5400W BRANCA,1,UN,"40,36","66,594",0
b255866b-dcf8-46b5-8915-7730773f7b90,7891071011407,DUCHA HYDRA SS 3T 220V 5200W BRANCA,1,UN,"40,36","66,594",0
de19db60-eaee-4d6f-9abc-5df26926f697,7896451849861,DUCHA LORENZETTI ADVANCED ELETR 127V 5500W BRANCA,1,UN,"162,45","259,92",1
5aee63c6-5933-4ae3-b0bb-04c5cc78df84,7896451849878,DUCHA LORENZETTI ADVANCED ELETR 220V 7500W BRANCA,1,UN,"159,9","255,84",1
7dcec335-a4f4-407c-96f6-fdff775d9d91,7896451844842,DUCHA LORENZETTI BELLA DUCHA ULTRA 4T 127V 5500W B,1,UN,"56,8833","92,64",4
b950ef85-ada3-41d0-b9db-ed1f54ea064b,7896451844859,DUCHA LORENZETTI BELLA DUCHA ULTRA 4T 220V 6800W B,1,UN,"57,9","92,64",3
94136446-cc1b-47c5-a007-247769c5f42e,7896451860293,DUCHA LORENZETTI DUO SHOW QUAD MUL TURB 220V 7500W,1,UN,"296,28","474,05",0
23471b8a-2d98-4dc4-8307-d939251a5724,7896451880512,DUCHA LORENZETTI LOREN SHOWER ULTRA ELE 127V 5500W,1,UN,"82,09",132,0
62428ea4-ed39-4d0d-ae42-3f5a38eb7245,7896451879035,DUCHA LORENZETTI LOREN SHOWER ULTRA ELE 220V 7500W,1,UN,"81,5",132,0
9b674902-4efd-4df2-9ffe-6798cb837555,7896451824783,DUCHA LORENZETTI MAXI DUCHA ULTRA 127V 5500W BRANC,1,UN,"51,9","87,28",0
7dfe8b76-e1a4-4725-b23a-c2225984e852,7896451824806,DUCHA LORENZETTI MAXI DUCHA ULTRA 220V 5500W BRANC,1,UN,"52,9","87,285",0
743d720c-6782-409f-9429-41ace82185ad,7896451852472,DUCHA LORENZETTI TOP JET ELETR 127V 5500W BRANCA,1,UN,"153,04","244,9",2
e0c14eea-a18c-4817-93ea-0bb074e9ae21,7896451852489,DUCHA LORENZETTI TOP JET ELETR 220V 7500W BRANCA,1,UN,"135,4","244,9",0
17d82fea-d587-4f5f-af9d-d851e1eb4749,7896697800978,DUCHA SINTEX NOVA DUCHA 3T 127V 5500W BRANCA,1,UN,"43,83","70,128",0
00dc5723-c6d5-4e00-972f-7b20e9d5af75,7897273227004,DUCHA ZAGONEL SUBLME ELETR 127V 5500W PRETA,1,UN,"129,21","206,74",0
c5728cf5-2fbe-4fef-9d43-232cb4aadfc0,7891230700012,DUCHA ZAGONEL SUBLME ELETR 220V 7500W PRETA,1,UN,"129,21","206,74",0
